Time (ns),Distance (Å)
9.9925,8.866099778191899
9.995,8.964507345897937
9.9975,8.975214992627228
10.0,9.00223398435765
10.0025,9.013334644914227
10.005,8.835818275275251
10.0075,8.857905889864854
10.01,8.946476364980741
10.0125,8.868829906726887
10.015,9.061012309825726
10.0175,8.975276795028243
10.02,8.802616304551991
10.0225,9.162564326087805
10.025,8.983547675307497
10.0275,8.9085683504805
10.03,9.080202395573718
10.0325,8.987736540541071
10.035,8.975307113664925
10.0375,9.065874578041928
10.04,8.973452818063794
10.0425,9.083756570406702
10.045,8.775527378925982
10.0475,8.995006013744936
10.05,8.822418272368019
10.0525,8.791739381284263
10.055,9.145982145700037
10.0575,8.6051158939256
10.06,8.97108381274227
10.0625,8.723690172289837
10.065,8.893674813398922
10.0675,8.823630302364556
10.07,8.965543680751257
10.0725,8.850097253301838
10.075,8.8081829510864
10.0775,9.088415256689142
10.08,8.841656987424654
10.0825,8.86007291484985
10.085,8.903264271986643
10.0875,9.194042393850749
10.09,8.8431078729159
10.0925,8.914193213052283
10.095,9.077874449679557
10.0975,9.014743225568017
10.1,8.925540924907628
10.1025,8.6649529522642
10.105,8.963820496367932
10.1075,9.065654761120603
10.11,8.791122746813487
10.1125,8.75624001984405
10.115,8.965252845017682
10.1175,9.05620647425418
10.12,8.733292747315817
10.1225,8.975604190953598
10.125,8.97691415194428
10.1275,8.947188123040887
10.13,8.964558243220745
10.1325,8.694024243000731
10.135,8.933122072177307
10.1375,8.908828759238139
10.14,8.920253547941064
10.1425,8.815590055072162
10.145,8.840926209946076
10.1475,8.669603643051724
10.15,8.660491910164328
10.1525,8.750057861002754
10.155,9.052353316822218
10.1575,8.941884518171522
10.16,8.676359382623486
10.1625,9.014174820323557
10.165,9.02335883264445
10.1675,9.005783472433832
10.17,8.565999441862719
10.1725,8.913685221201849
10.175,8.91195936242035
10.1775,8.932460159003782
10.18,9.234819396314595
10.1825,8.82064346240742
10.185,8.927951995792272
10.1875,8.836617922839324
10.19,8.78946278283581
10.1925,8.745403417971845
10.195,8.911509103923597
10.1975,9.094902168055135
10.2,8.930935748036253
10.2025,8.97804400601542
10.205,9.016463481146268
10.2075,9.085584475583394
10.21,8.746183745066864
10.2125,8.887297369823411
10.215,9.177660127175884
10.2175,9.086678210351437
10.22,9.028469492860772
10.2225,8.890195425272042
10.225,8.739278625151973
10.2275,8.667399077343411
10.23,8.89409257012022
10.2325,8.937818961237454
10.235,8.92232534993968
10.2375,8.761327998921635
10.24,9.024908811479012
10.2425,8.871854574839361
10.245,8.720242867205108
10.2475,9.043792729668654
10.25,8.731324609525737
10.2525,8.696704988064953
10.255,9.148623803432482
10.2575,9.055228906017172
10.26,8.90786306248445
10.2625,8.796568302573048
10.265,8.976019569040703
10.2675,8.930223137503926
10.27,8.791026840652185
10.2725,8.993907809181824
10.275,8.877403597558702
10.2775,8.824722150504599
10.28,9.204163781911198
10.2825,8.969094104136035
10.285,8.958856538050348
10.2875,8.922316370546005
10.29,8.906594226305026
10.2925,8.937523534543963
10.295,9.065659230300316
10.2975,8.970104391881122
10.3,8.926064426314401
10.3025,9.131454445973965
10.305,8.603111910425225
10.3075,8.806468602537278
10.31,9.102696300180654
10.3125,8.945855866434883
10.315,8.991162635217025
10.3175,9.099165080698432
10.32,9.141016353903986
10.3225,8.930778645015945
10.325,9.237177269102386
10.3275,9.069368352611933
10.33,9.040898578823176
10.3325,8.622113419844128
10.335,8.990414083389624
10.3375,8.875188812961555
10.34,8.7803567985827
10.3425,8.88578409536501
10.345,9.015327990661865
10.3475,8.880253522829346
10.35,8.827249958312708
10.3525,9.021254041467683
10.355,8.84312990556315
10.3575,9.110933156869445
10.36,8.948646094088009
10.3625,8.973231799818686
10.365,8.766176091680286
10.3675,8.916619169103189
10.37,9.036069469899147
10.3725,8.823606714838013
10.375,8.909235054862938
10.3775,9.090437988184513
10.38,8.965030876900526
10.3825,9.132877796966186
10.385,9.049047618006544
10.3875,9.10947764249662
10.39,8.982256278081133
10.3925,8.780755149484682
10.395,8.87028315273349
10.3975,9.147224376999544
10.4,9.092177634760793
10.4025,9.130213360233336
10.405,8.74342210830782
10.4075,9.029398273010973
10.41,8.842776557621338
10.4125,8.819101563749852
10.415,8.853079442536785
10.4175,9.20593932127149
10.42,8.96719824639597
10.4225,8.729969484103515
10.425,9.021779630877
10.4275,8.794553197406733
10.43,8.998775073803712
10.4325,8.98713326476239
10.435,8.926926477140457
10.4375,8.952426119012845
10.44,8.768994990304769
10.4425,8.790066844561899
10.445,8.784606066390781
10.4475,8.885052631750389
10.45,8.892075825579022
10.4525,9.180639594856181
10.455,9.229458892591921
10.4575,9.145099180740468
10.46,9.095126682440872
10.4625,8.974754435248029
10.465,9.145494436154399
10.4675,9.211937634187457
10.47,9.016742095097399
10.4725,8.970147656678323
10.475,8.869345554325784
10.4775,9.007623233144349
10.48,8.802099537679965
10.4825,9.098034944018568
10.485,9.317559850991493
10.4875,8.892368363852931
10.49,9.01859359226298
10.4925,9.272943898437052
10.495,9.049893396875806
10.4975,8.663532282365757
10.5,8.768456929575047
10.5025,8.857300588844007
10.505,8.557789101317308
10.5075,8.694845711830043
10.51,8.848196578382534
10.5125,9.004418468613647
10.515,8.963529304661336
10.5175,8.872841177647354
10.52,9.141385894095576
10.5225,8.92852932604015
10.525,8.947319491857728
10.5275,8.732892522278044
10.53,8.978339587763042
10.5325,9.302722298289577
10.535,8.728563400118519
10.5375,8.929736964200453
10.54,9.30722484951508
10.5425,8.81715615831528
10.545,8.924674949509999
10.5475,8.951899594440972
10.55,9.001011213956028
10.5525,8.990006788918492
10.555,8.872221599324858
10.5575,8.946386711196709
10.56,9.191315303491894
10.5625,8.596714085598695
10.565,9.090906537952092
10.5675,8.63669685927141
10.57,8.571663081071542
10.5725,8.882390803129098
10.575,8.783216791157127
10.5775,8.841019693470596
10.58,8.998004124324737
10.5825,8.931527410243538
10.585,8.805288065183834
10.5875,9.134523066111607
10.59,8.91588776994871
10.5925,8.997766157765673
10.595,9.068770969966614
10.5975,8.760099499102607
10.6,8.720123811081356
10.6025,8.80130058770401
10.605,8.884445599030153
10.6075,8.791243633554055
10.61,8.925745352515026
10.6125,9.036007725393791
10.615,9.006406239277252
10.6175,9.038257305692218
10.62,9.015281634627684
10.6225,8.59789085519175
10.625,8.791821879821988
10.6275,8.846887699482718
10.63,8.67897330684206
10.6325,8.829102232621755
10.635,8.901718064442953
10.6375,8.865200009531367
10.64,8.994360474464417
10.6425,8.977533101768769
10.645,8.646693873209388
10.6475,9.092467207931021
10.65,8.949349860737714
10.6525,8.837637169960024
10.655,8.672726552341588
10.6575,8.874197146667168
10.66,8.760648645553202
10.6625,9.053011872912096
10.665,8.854431370047116
10.6675,8.785263587167908
10.67,8.552694047136407
10.6725,8.74940881160644
10.675,8.74131195746795
10.6775,9.121683389875429
10.68,8.700425084932158
10.6825,8.977358440043558
10.685,8.852410247743586
10.6875,8.90260924581398
10.69,9.091287098773302
10.6925,8.967166234362981
10.695,8.995983811671282
10.6975,9.039344560868736
10.7,9.110747636086858
10.7025,8.811521597592462
10.705,8.829031137932077
10.7075,8.957288839368871
10.71,9.002824044654153
10.7125,8.639939690299096
10.715,8.83928177662948
10.7175,9.121586400046803
10.72,8.823848990180037
10.7225,8.753540509490433
10.725,9.25181725842414
10.7275,8.714157974330572
10.73,9.105635339545769
10.7325,8.795758579372778
10.735,9.152328923741507
10.7375,9.011686083643218
10.74,9.017018866027728
10.7425,8.890524242862053
10.745,9.050087600237225
10.7475,8.892264663041564
10.75,9.182121876141855
10.7525,9.064701934463711
10.755,8.971297820550161
10.7575,8.86460251345233
10.76,8.944059438435803
10.7625,9.069538786874432
10.765,9.016128926646726
10.7675,8.947989774085144
10.77,8.903380492783931
10.7725,8.71544061125329
10.775,8.781056311595181
10.7775,8.9945629444872
10.78,9.148822061545689
10.7825,9.036253001843653
10.785,9.097575580788597
10.7875,9.263757008510494
10.79,8.938260104332537
10.7925,9.153755158619266
10.795,8.716821071232584
10.7975,8.783829586951414
10.8,8.882317110189739
10.8025,8.983664158095142
10.805,9.054817212183972
10.8075,8.673157688810111
10.81,8.916061575906522
10.8125,8.940028344359517
10.815,8.883161769666117
10.8175,9.195702380359222
10.82,8.890158067425489
10.8225,9.00362637809272
10.825,9.02259901768569
10.8275,8.916670461883209
10.83,8.876422042977703
10.8325,8.771290163888123
10.835,9.04587393940006
10.8375,8.76315261300527
10.84,8.786513833767504
10.8425,8.748453949810589
10.845,8.708842885572883
10.8475,8.90630997329816
10.85,8.88502661582669
10.8525,9.215404760177604
10.855,8.706851869804728
10.8575,8.926562064139302
10.86,9.118247837110857
10.8625,8.784360918660155
10.865,8.782257281738413
10.8675,8.892623599614057
10.87,9.00078144738074
10.8725,8.823019146090802
10.875,8.86040609839526
10.8775,9.016849578114677
10.88,8.871818135900655
10.8825,8.576125164405578
10.885,8.862550426576915
10.8875,8.652281577930571
10.89,9.278735704716915
10.8925,8.981107746360658
10.895,9.225280683645838
10.8975,9.163765850486666
10.9,8.841855145378483
10.9025,8.898602269011349
10.905,8.9047754886241
10.9075,8.977336934241888
10.91,8.849892227562762
10.9125,9.026684157689543
10.915,9.1562104922199
10.9175,9.062927142947851
10.92,9.059127871436988
10.9225,9.061134219811114
10.925,8.842993758140537
10.9275,8.976044617459783
10.93,8.957558493424893
10.9325,9.080632569485303
10.935,8.846362695990292
10.9375,8.818713489269506
10.94,8.796072973423604
10.9425,9.053644142182288
10.945,8.970843391997958
10.9475,8.604057291403718
10.95,8.855996025243462
10.9525,8.818018464199579
10.955,8.98012447939945
10.9575,8.973370564264162
10.96,9.032989498519735
10.9625,8.82331743316798
10.965,8.97916003963176
10.9675,8.977721221283453
10.97,9.078599961340098
10.9725,9.236980169136265
10.975,8.850728641361641
10.9775,8.953941828622536
10.98,9.07281757349124
10.9825,9.000672442708927
10.985,9.05128579443427
10.9875,8.883878238988544
10.99,8.952091693022188
10.9925,8.98022435125893
10.995,9.028815853076727
10.9975,8.584703677437036
11.0,8.893886301857545
11.0025,8.563093704446402
11.005,8.838559768270969
11.0075,8.784293960593194
11.01,8.894321820451216
11.0125,8.644091280604453
11.015,8.860978132377163
11.0175,8.756831476939556
11.02,9.111944022680936
11.0225,8.970462974172762
11.025,9.351130432179257
11.0275,8.804505062542619
11.03,8.981178998560532
11.0325,8.86887927637797
11.035,8.925549343630768
11.0375,8.751701998972841
11.04,8.922521453030633
11.0425,9.159976823526932
11.045,9.302073760657096
11.0475,9.123799009044324
11.05,8.892579865728374
11.0525,8.796528349768176
11.055,8.770825820485392
11.0575,8.737400819272597
11.06,9.005365056960516
11.0625,9.011474419842774
11.065,9.054741589814771
11.0675,8.856300475651492
11.07,8.956057104944568
11.0725,8.811796961668794
11.075,9.058173187369562
11.0775,8.745432077371298
11.08,9.010323047060725
11.0825,8.964694806914851
11.085,9.013685433368817
11.0875,9.1131636973281
11.09,8.763696436912177
11.0925,8.760906084743564
11.095,9.078819010167999
11.0975,8.956168526418477
11.1,8.902164168178174
11.1025,8.959603691881645
11.105,8.738243354935575
11.1075,8.926196653528688
11.11,8.844752110325203
11.1125,9.015178678455346
11.115,8.92749902675309
11.1175,9.155242659734029
11.12,8.647205359776503
11.1225,9.19646868924445
11.125,8.77471582491113
11.1275,8.984507957224459
11.13,8.885888743135881
11.1325,8.801008688239198
11.135,8.83988677951396
11.1375,8.886447086708174
11.14,8.930272095781795
11.1425,8.784494537629188
11.145,9.018462367874237
11.1475,9.234290578894237
11.15,9.00797370701474
11.1525,8.944440075449984
11.155,8.912289612367346
11.1575,9.284596775934261
11.16,8.927900894228994
11.1625,8.977936875916573
11.165,8.830545003977758
11.1675,9.016659306373377
11.17,8.920076720809051
11.1725,8.888187496229751
11.175,8.886678104702096
11.1775,8.731688359537605
11.18,8.81231066376745
11.1825,8.8618400915804
11.185,8.763040243946364
11.1875,8.946116745774841
11.19,8.58817343975352
11.1925,8.87392985547266
11.195,9.022601453014893
11.1975,8.918530846058912
11.2,8.838111573864401
11.2025,8.876455326788868
11.205,8.812095286281531
11.2075,8.8325824232741
11.21,8.86533180423121
11.2125,8.863186365113314
11.215,8.940579553850402
11.2175,8.91571364492176
11.22,8.780515122850968
11.2225,8.929105741033023
11.225,8.951126799878082
11.2275,8.96124865789252
11.23,8.936756695606027
11.2325,9.027034766273724
11.235,9.150667152380885
11.2375,8.845642902194399
11.24,8.83097379458227
11.2425,8.825250503431102
11.245,8.873136245787487
11.2475,8.766190819910477
11.25,8.851604586373597
11.2525,9.072633869166388
11.255,8.87944238649944
11.2575,8.829972189040825
11.26,9.00365608945076
11.2625,9.113086565147293
11.265,8.880672324572771
11.2675,8.913161734321411
11.27,9.087107420566696
11.2725,8.993048067056248
11.275,9.08380014259189
11.2775,8.631001757318078
11.28,8.959208628180226
11.2825,9.035141713212818
11.285,8.609697270257524
11.2875,8.920137948355325
11.29,9.061177417780277
11.2925,8.68841137219519
11.295,8.71542207804527
11.2975,8.968731256340858
11.3,8.91566388593967
11.3025,9.002544333447076
11.305,9.165269423391305
11.3075,8.962706527190607
11.31,9.06405662705179
11.3125,9.00463845328824
11.315,8.905778043832674
11.3175,8.992219819465173
11.32,8.999413372531102
11.3225,9.07780695474917
11.325,8.790557243573515
11.3275,9.123843032769207
11.33,8.695231428257044
11.3325,8.672050860332783
11.335,9.190784895035328
11.3375,8.817674941623219
11.34,8.80560203351753
11.3425,8.677706998992148
11.345,8.929382519542997
11.3475,8.725165241623312
11.35,9.061999237494907
11.3525,8.789478348890109
11.355,8.867098901842544
11.3575,9.129690611089023
11.36,9.061418778470726
11.3625,8.91792398705637
11.365,8.86888274683604
11.3675,8.87788595525096
11.37,9.120320778019101
11.3725,8.9123351255352
11.375,8.909998028262487
11.3775,8.877192386356766
11.38,8.812753907251652
11.3825,8.911118764857376
11.385,9.062280109391333
11.3875,9.027747288300167
11.39,8.998293940098137
11.3925,8.942107658301424
11.395,9.21636296154915
11.3975,8.941034378784439
11.4,8.83966176411322
11.4025,8.706185486098402
11.405,8.87306615615937
11.4075,8.976881204478174
11.41,8.923588719822833
11.4125,8.899110866213269
11.415,8.878170502565329
11.4175,8.884347035095434
11.42,8.882125399562279
11.4225,9.042466074626388
11.425,9.193698812337296
11.4275,8.719457163040591
11.43,9.170368549305557
11.4325,8.78683293657535
11.435,8.952149540847474
11.4375,8.961494542418396
11.44,8.848778190310203
11.4425,9.065340259759761
11.445,8.9888228566081
11.4475,9.037922618193198
11.45,9.106020962163502
11.4525,8.908389942158056
11.455,8.981944833972085
11.4575,9.0390502823807
11.46,8.994693897039184
11.4625,8.647744489569698
11.465,9.047157010441222
11.4675,8.998180801869491
11.47,9.021917460992519
11.4725,8.76370911618168
11.475,8.724780929098264
11.4775,8.632613657372353
11.48,8.591454817960942
11.4825,8.661672451086012
11.485,8.519874824766687
11.4875,8.88135887627755
11.49,8.678860269063618
11.4925,8.819078258182596
11.495,8.557992040713248
11.4975,8.653445324085835
11.5,8.897018594875414
11.5025,9.019598021467145
11.505,8.7906653292013
11.5075,8.835490417189046
11.51,8.84730045572131
11.5125,8.999634101552104
11.515,8.988837418436574
11.5175,8.655036431984724
11.52,8.980339959517627
11.5225,8.874743914668601
11.525,8.744488724638584
11.5275,9.14675316323786
11.53,8.961443823503796
11.5325,9.121186553108608
11.535,8.871539639902256
11.5375,9.1217397124901
11.54,9.028661473938902
11.5425,9.038514357872378
11.545,8.923107846685843
11.5475,8.975876567313048
11.55,9.146218755796928
11.5525,8.955384943349607
11.555,8.912624938460867
11.5575,8.90171152094934
11.56,8.944392860617059
11.5625,8.76736663563982
11.565,8.86706318215553
11.5675,8.81664609356236
11.57,8.731400965189398
11.5725,8.930424787467267
11.575,8.898613761502185
11.5775,9.025459911199288
11.58,8.84521573633322
11.5825,8.950789135510522
11.585,8.810162539654915
11.5875,8.79005400945723
11.59,8.623761338571144
11.5925,8.830881375392535
11.595,8.891153674716415
11.5975,8.781425591700902
11.6,8.588942731954843
11.6025,8.638642420711987
11.605,9.045363357456527
11.6075,8.953277058073464
11.61,8.833602296626552
11.6125,8.911762035025513
11.615,8.67150094984161
11.6175,8.958859248774912
11.62,8.9158584751446
11.6225,9.201273346799754
11.625,8.79957658303617
11.6275,8.953148139860218
11.63,8.893422243166082
11.6325,8.67608254767862
11.635,9.069568228789002
11.6375,9.127986005791012
11.64,9.03489668584676
11.6425,8.857665955737493
11.645,8.934254370333994
11.6475,9.026770824117687
11.65,8.692187207638792
11.6525,8.609178369507193
11.655,8.653488265021158
11.6575,8.877579505805326
11.66,9.006117447078914
11.6625,8.609166380304165
11.665,8.461288224883491
11.6675,8.41812253572759
11.67,8.52082894283578
11.6725,8.679402654986497
11.675,8.871983617815411
11.6775,8.733797259553034
11.68,9.035166858434776
11.6825,9.048166488991903
11.685,8.98241740520844
11.6875,8.907019053232016
11.69,9.085246824708083
11.6925,8.966679528330253
11.695,8.876645594956493
11.6975,9.117832807334754
11.7,8.818276045473599
11.7025,8.90030701225314
11.705,8.948713006880407
11.7075,9.060139564196694
11.71,8.902974104453321
11.7125,9.040349406750227
11.715,8.958117061494677
11.7175,9.207851182875563
11.72,8.776077869529436
11.7225,8.733458205844869
11.725,8.871294066008401
11.7275,8.895707731627267
11.73,8.900840910997193
11.7325,9.154851161786768
11.735,9.012742889209415
11.7375,8.73288595949111
11.74,8.650150671730618
11.7425,9.041686436515365
11.745,8.877361118886867
11.7475,8.78570027558497
11.75,8.839672876869152
11.7525,9.087076840753996
11.755,9.04273183431027
11.7575,8.903324158250776
11.76,9.062289766926732
11.7625,9.073312370060108
11.765,9.091019215071489
11.7675,8.836673175117324
11.77,8.85168121780351
11.7725,9.068789550901574
11.775,9.164918155061903
11.7775,8.942551696875263
11.78,8.824913184185792
11.7825,9.022996878894226
11.785,8.670924463860501
11.7875,9.288843856207665
11.79,8.873812976389962
11.7925,9.019897484716369
11.795,9.100121683268172
11.7975,9.007202302720806
11.8,9.196139443102993
11.8025,8.705095532916157
11.805,9.090928613456459
11.8075,8.940481600941794
11.81,8.87323138520637
11.8125,9.03254871294699
11.815,9.064911856607644
11.8175,9.13649490720641
11.82,8.913656511415267
11.8225,8.794410435696204
11.825,8.885744523714926
11.8275,8.95820103782644
11.83,8.509181452827804
11.8325,8.630930653923683
11.835,8.769914474459119
11.8375,8.904100501000391
11.84,8.950815862237672
11.8425,8.784040521123282
11.845,8.992333375022463
11.8475,8.962725758920968
11.85,9.207532003717118
11.8525,9.093686621589704
11.855,8.94633732967241
11.8575,8.878528710428174
11.86,8.957240638686914
11.8625,9.085139030084184
11.865,8.898919565324965
11.8675,9.327130405970092
11.87,9.080074439303878
11.8725,8.980586216886868
11.875,8.627279116367212
11.8775,8.983838962801794
11.88,9.097414876711877
11.8825,9.108802495906604
11.885,8.942981779448347
11.8875,9.373600885516094
11.89,9.144733969121953
11.8925,9.024048334139726
11.895,9.104169810923507
11.8975,9.113512020911882
11.9,9.10147327272151
11.9025,9.100716951973164
11.905,8.818644268460304
11.9075,9.00608995942938
11.91,8.956009128648743
11.9125,8.991298114625602
11.915,8.882649686722955
11.9175,9.078284374106255
11.92,8.907820672602227
11.9225,8.900923935099634
11.925,8.887909118629128
11.9275,8.967592872902632
11.93,8.852505944547643
11.9325,8.764220896097955
11.935,8.884103246822207
11.9375,8.66376965672008
11.94,8.7663271167984
11.9425,8.707780496822837
11.945,8.801368365865589
11.9475,8.842416355046444
11.95,9.28778681711469
11.9525,8.869829293327273
11.955,8.933682947522248
11.9575,8.850706320162615
11.96,9.014518927349638
11.9625,8.818859398938608
11.965,9.062147224841972
11.9675,8.588774023406607
11.97,9.142127681530155
11.9725,8.984719592245463
11.975,9.02893270395684
11.9775,8.772005944916929
11.98,8.68589139418496
11.9825,8.978026895832903
11.985,9.104865762543247
11.9875,8.97111925871616
11.99,9.070948418358483
11.9925,8.830896897072178
11.995,9.267242477522778
11.9975,8.863666926996288
12.0,8.972369787347427
12.0025,8.857143698444071
12.005,8.840282242930815
12.0075,8.764408254574905
12.01,9.01617400422462
12.0125,8.930534376652634
12.015,8.999262058470487
12.0175,9.213012830538014
12.02,8.90493014046899
12.0225,9.2471080806936
12.025,8.9886362625506
12.0275,8.976238537225337
12.03,9.294653276839739
12.0325,9.020939150409083
12.035,8.651672254624557
12.0375,8.943304417747232
12.04,8.902364012572532
12.0425,8.803816205268976
12.045,8.934508141867997
12.0475,9.003271025264304
12.05,8.84142997365209
12.0525,9.058438505788988
12.055,9.06938309461337
12.0575,9.030824947419013
12.06,9.091563659380949
12.0625,9.129172650348467
12.065,9.089913551742924
12.0675,8.735208197413034
12.07,9.078374601760597
12.0725,8.78601238232828
12.075,9.225860204927354
12.0775,8.945392432052062
12.08,9.356954726448917
12.0825,9.029511692488267
12.085,8.859311617970757
12.0875,8.829702417815525
12.09,8.845935398020877
12.0925,8.930204477569076
12.095,9.125449843178874
12.0975,8.939338990281595
12.1,9.001769176550201
12.1025,8.866259322824108
12.105,8.974434580496752
12.1075,8.997050575948949
12.11,8.963234907029955
12.1125,8.96140273221065
12.115,8.88064058588903
12.1175,8.810439787290848
12.12,8.824334584185717
12.1225,8.99414337885285
12.125,8.747701171756113
12.1275,9.053459947472106
12.13,8.700648911114186
12.1325,8.970689497283228
12.135,8.848300997342113
12.1375,9.278206595969031
12.14,8.95396839587936
12.1425,8.896955771746484
12.145,8.641791594850496
12.1475,8.929651560651836
12.15,9.033195661108048
12.1525,9.016552737990047
12.155,8.899463611618712
12.1575,9.078668076006474
12.16,8.794593349047751
12.1625,9.644638959685627
12.165,10.458461114624138
12.1675,10.376332489054434
12.17,10.26791550803278
12.1725,10.747317036175978
12.175,11.50922255710078
12.1775,11.276234345641031
12.18,10.914568499859323
12.1825,9.664838052274401
12.185,10.149209677833818
12.1875,10.70806361444571
12.19,10.643116952290777
12.1925,10.895286433187058
12.195,10.651802344673541
12.1975,11.006368325367108
12.2,10.94243405128735
12.2025,10.879085003638355
12.205,10.893578739323692
12.2075,9.865555523854397
12.21,9.141053034883193
12.2125,9.012023248587134
12.215,9.17950733993825
12.2175,9.021203010765403
12.22,9.038924056213117
12.2225,9.187055952419454
12.225,8.888739325458282
12.2275,8.826352210738502
12.23,8.44391555845973
12.2325,8.95045532726272
12.235,9.014884938340693
12.2375,8.814746340215853
12.24,8.696771262656785
12.2425,8.88811136128507
12.245,9.144731465571091
12.2475,8.840268462086147
12.25,8.904335425790332
12.2525,8.744655173543805
12.255,8.769800209023312
12.2575,9.086145745614255
12.26,8.969730435286113
12.2625,8.954394053991962
12.265,9.13806245727338
12.2675,8.974859399438413
12.27,8.98952605466946
12.2725,8.546961874090774
12.275,8.978805009833833
12.2775,8.850281718924723
12.28,8.883524003979701
12.2825,8.955324945628371
12.285,9.090577554887162
12.2875,8.954642659575159
12.29,9.108444245784055
12.2925,9.083003533017589
12.295,8.82943560030509
12.2975,8.768402786954475
12.3,8.796057596334732
12.3025,8.821284009458944
12.305,8.672081087050767
12.3075,8.950405520643034
12.31,9.153166048135562
12.3125,8.630197747754636
12.315,8.78037472681322
12.3175,8.741648095412852
12.32,8.79316849732824
12.3225,8.76030201082275
12.325,8.73739624551304
12.3275,8.902273919069081
12.33,8.759169095038946
12.3325,8.810457639235905
12.335,8.867439640003807
12.3375,8.850964135051939
12.34,8.603732004555155
12.3425,8.208645496806014
12.345,8.262379870597961
12.3475,8.535516231872753
12.35,8.747879960939477
12.3525,9.18954779509347
12.355,8.355720207926867
12.3575,9.041882562316715
12.36,8.911305346895922
12.3625,9.19228614187717
12.365,8.39467343444946
12.3675,7.974247253919176
12.37,8.6409678989296
12.3725,8.460340087164846
12.375,8.707222577327913
12.3775,9.273626374810494
12.38,8.97532596670471
12.3825,9.03842952158154
12.385,8.7807571958557
12.3875,8.709797174522269
12.39,8.98603712808431
12.3925,9.032394319807612
12.395,8.488308156671906
12.3975,8.695366987292466
12.4,8.780495702665192
12.4025,9.295297257276431
12.405,9.019515528385272
12.4075,8.843129127750005
12.41,8.765391215731935
12.4125,8.789102813536044
12.415,8.737518251165694
12.4175,8.42449732606163
12.42,8.436129145511785
12.4225,8.210850966037754
12.425,8.553207708793947
12.4275,8.421743541813163
12.43,7.990633311627129
12.4325,8.552882536055648
12.435,8.260128418050382
12.4375,8.558543300921768
12.44,8.973876076838135
12.4425,8.901763328711667
12.445,8.742390810882975
12.4475,8.909606640434442
12.45,8.79982872370033
12.4525,9.227555109801473
12.455,8.984981532302903
12.4575,8.972550408955234
12.46,9.058431822887853
12.4625,8.745904284503947
12.465,8.63827794872346
12.4675,9.072751486266938
12.47,9.074832192878757
12.4725,8.804179387019772
12.475,8.799834061037263
12.4775,8.757416392963883
12.48,8.589301208710165
12.4825,8.897916302119478
12.485,8.869301695615391
12.4875,8.923076415608262
12.49,8.865271804751764
12.4925,8.752238644899064
12.495,9.058634189940191
12.4975,8.845579795428822
12.5,8.804963481725903
12.5025,8.829063731451653
12.505,8.711062323660768
12.5075,8.971465997319232
12.51,8.719231608093489
12.5125,8.950592413287069
12.515,9.056961344083115
12.5175,8.601501114231661
12.52,8.97212033379672
12.5225,9.022965921287202
12.525,8.727339650352096
12.5275,9.0873147432898
12.53,8.876285815021324
12.5325,8.927014018552649
12.535,8.83561322786336
12.5375,8.863781781551344
12.54,9.158814560167656
12.5425,9.23174354441743
12.545,9.063479971805709
12.5475,8.715429068809993
12.55,8.949907905694802
12.5525,8.599374204529875
12.555,8.94391755111797
12.5575,8.84241242501516
12.56,8.753864032705362
12.5625,8.568273779132541
12.565,8.779054547157179
12.5675,9.16727269931129
12.57,9.249983900389829
12.5725,8.979539247250672
12.575,9.141035616057035
12.5775,8.522111134693315
12.58,9.101261172909178
12.5825,8.71669014094709
12.585,8.643662206549692
12.5875,8.798337919039335
12.59,9.028140979566263
12.5925,8.579313024174324
12.595,8.883797109480557
12.5975,8.797482554305587
12.6,8.897623338508424
12.6025,8.827854559960787
12.605,8.858698704512927
12.6075,8.248398009633137
12.61,8.866218587147165
12.6125,8.673804117322229
12.615,8.918132537677565
12.6175,8.848445141091858
12.62,8.857019003482081
12.6225,8.859606051046423
12.625,8.565806277734081
12.6275,8.909625490780007
12.63,9.03201809444835
12.6325,9.205013143801777
12.635,8.902864819068853
12.6375,8.807209150260022
12.64,9.221312996457995
12.6425,8.795439448384512
12.645,8.26609385748203
12.6475,8.644646702223726
12.65,8.457920079326176
12.6525,8.521986100019472
12.655,8.647059022593842
12.6575,8.85878166393566
12.66,9.061678088332116
12.6625,9.072471260552055
12.665,9.04682364627862
12.6675,9.078262378133992
12.67,8.91840134886731
12.6725,8.896605862315068
12.675,8.963978514198585
12.6775,9.037155665796218
12.68,8.711675682162241
12.6825,9.118498060099736
12.685,8.944584330857916
12.6875,8.992050146692408
12.69,8.963292158495875
12.6925,8.891620980511531
12.695,8.926660369448381
12.6975,8.753866863888195
12.7,9.069260697188819
12.7025,8.898393652334141
12.705,8.77648590224445
12.7075,8.835866679650223
12.71,8.98880713499908
12.7125,8.703265083211344
12.715,8.832902149106392
12.7175,9.121334575342708
12.72,9.155405606975222
12.7225,8.944366369776944
12.725,9.030600279261135
12.7275,8.998368603606833
12.73,9.015515879082132
12.7325,9.002563148182514
12.735,8.880443798008375
12.7375,9.174912570106077
12.74,8.986808608437943
12.7425,8.84801716791528
12.745,8.983933422545057
12.7475,8.74956310042926
12.75,8.890147656881322
12.7525,8.720201814360722
12.755,8.600632192610519
12.7575,8.840916377755944
12.76,8.79421242893215
12.7625,8.821507923613652
12.765,8.86329250615412
12.7675,9.027211507804862
12.77,8.983796945943007
12.7725,8.613297213535136
12.775,9.085847557325227
12.7775,8.798574014826723
12.78,8.682289725377698
12.7825,9.015788012143243
12.785,9.125380547660503
